5549fba7-07ce-89a4-978d-5bc3950f9f7f,{'subject': 'c:\program files\common files\microsoft shared\dw\dw20.exe'}'},322
351f0f42-3caa-8512-9699-2cda70784253,{'subject': 'c:\users\inspiringrobin.pangolin\appdata\local\microsoft\onedrive\24.062.0326.0002\filesyncconfig.exe'},188
90f1e489-7ac5-88ab-a592-56c518d332d9,{'subject': 'c:\users\inspiringrobin.pangolin\appdata\local\microsoft\onedrive\24.062.0326.0002\filecoauth.exe'},1590
08fa48c3-8607-8162-a2b4-13faf5ecb5b2,{'subject': 'c:\users\inspiringrobin.pangolin\appdata\local\microsoft\onedrive\24.062.0326.0002\microsoft.sharepoint.exe'},1884
20220374-69ed-8950-8dd8-e25c36653a10,{'subject': 'c:\windows\system32\applecontrolpanel.exe'},4385
cc397b55-7440-83b3-90d1-6d0160682d22,{'subject': 'c:\users\inspiringrobin.pangolin\downloads\texstudio-4.7.3-win-qt6.exe'},4487
7bb4f59e-f0bf-8eef-91d5-605b0c27141b,{'subject': 'c:\users\inspiringrobin.pangolin\downloads\texstudio-4.7.3-win-qt6.exe'},4490
708ff956-121e-82df-846b-487e7f617d6e,{'subject': 'c:\users\inspiringrobin.pangolin\downloads\texstudio-4.7.3-win-qt6.exe'},4495
3a0332fd-e5ac-8fcf-b6ae-2bdcefabf127,{'subject': 'c:\users\inspiringrobin.pangolin\downloads\texstudio-4.7.3-win-qt6.exe'},4509
3a4c49a1-acce-8372-99ca-dc57440c9388,{'subject': 'c:\users\inspiringrobin.pangolin\downloads\texstudio-4.7.3-win-qt6.exe'},6748
24796481-a2f2-8cdb-b07e-9da6fb30859e,{'subject': 'c:\program files\texstudio\texstudio.exe'},7114
6ab0e36a-52e1-86ad-a753-90ce2fa9a096,{'subject': 'c:\windows\system32\openssh\ssh-keygen.exe'},9799
90f40297-27e4-80db-bc20-3d1b745a21e2,{'subject': 'c:\windows\system32\applecontrolpanel.exe'},16644
e7028ff9-0cb5-85d6-b1c6-9e312d8dc4be,{'subject': 'c:\windows\system32\applecontrolpanel.exe'},17265
a989548f-e0ca-88c8-9ee5-eb3a77f23cc1,{'subject': 'c:\windows\system32\applecontrolpanel.exe'},18270
464acb5d-472d-89fb-b746-31db6c927043,{'subject': 'c:\windows\system32\applecontrolpanel.exe'},18280
f49420a8-262a-8da0-bb4a-e1892a0114a1,{'subject': 'c:\users\inspiringrobin.pangolin\appdata\local\microsoft\onedrive\24.062.0326.0002\filecoauth.exe'},18331
8c4f9356-823f-858f-9df6-f3ff8b3368c0,{'subject': 'c:\users\inspiringrobin.pangolin\appdata\local\microsoft\onedrive\24.062.0326.0002\filecoauth.exe'},20592
4516de2d-e566-8333-bbab-0825bc1c3c90,{'subject': 'c:\users\inspiringrobin.pangolin\appdata\local\microsoft\onedrive\24.062.0326.0002\filecoauth.exe'},25606
b276b59e-7b6f-8a86-a82c-c1c4fcfd5875,{'subject': 'c:\windows\system32\mstsc.exe'},29269
cffe8a10-9742-8543-983b-ba1da042f1de,{'subject': 'c:\users\inspiringrobin.pangolin\appdata\local\microsoft\onedrive\24.062.0326.0002\filecoauth.exe'},29830
166ad67e-4a62-84b7-af9e-58c8bf1d9ee6,{'subject': 'c:\users\inspiringrobin.pangolin\appdata\local\microsoft\onedrive\24.062.0326.0002\filecoauth.exe'},34989
4efcee79-b0ac-86d0-b0d7-c23bbd269181,{'subject': 'c:\users\inspiringrobin.pangolin\appdata\local\microsoft\onedrive\24.062.0326.0002\filecoauth.exe'},36143
33799125-108f-85be-ae5a-696a2870c766,{'subject': 'c:\users\inspiringrobin.pangolin\appdata\local\microsoft\onedrive\24.062.0326.0002\filecoauth.exe'},38608
6d57503b-4c60-8bd2-90d3-a13d94cb2d55,{'subject': 'c:\program files\common files\microsoft shared\clicktorun\officeclicktorun.exe'},41274
1086ca1d-761c-829d-9a81-cca5ebcd788a,{'subject': 'c:\programdata\microsoft\clicktorun\{9ac08e99-230b-47e8-9721-4577b7f124ea}\integrator.exe'},50132
825dc5e6-3d15-864c-834d-4c0e64047909,{'subject': 'c:\windows\system32\schtasks.exe'},52206
47948c3d-0a6b-8d6f-9509-deb5b6c14182,{'subject': 'c:\windows\system32\schtasks.exe'},52226
6ee20257-5624-8f00-a3d8-b05583556349,{'subject': 'c:\windows\system32\schtasks.exe'},52286
212a2a1b-e618-825c-8517-19e15ca63e9a,{'subject': 'c:\program files\common files\microsoft shared\clicktorun\appvshnotify.exe'},68321
c13f429a-9f8f-8a84-9d40-46e7746ea1e0,{'subject': 'c:\program files\common files\microsoft shared\clicktorun\officeclicktorun.exe'},86477
3e567be5-0e8a-8f63-90f0-8115c32191cc,{'subject': 'c:\windows\system32\schtasks.exe'},86492
92622a9b-8941-87f5-a444-c2c4db4c62ea,{'subject': 'c:\windows\system32\schtasks.exe'},86494
9efdf87e-1ded-83e7-9353-e81bec7a4e4e,{'subject': 'c:\windows\system32\schtasks.exe'},86495
e03491b6-9c93-8015-8725-7b9b81f9737b,{'subject': 'c:\windows\system32\schtasks.exe'},86501
0cf49148-fca1-8c00-8c97-1069d22ad243,{'subject': 'c:\windows\system32\schtasks.exe'},86503
a70eac8c-e8a8-80f6-aa91-d7825cf256a8,{'subject': 'c:\windows\system32\schtasks.exe'},86509
3dbbf566-8afa-843d-9a08-51b9cdcd6386,{'subject': 'c:\program files\common files\microsoft shared\clicktorun\officeclicktorun.exe'},87231
c6cfd138-cb8a-8b81-bda9-a2aed9eda2ec,{'subject': 'c:\program files\common files\microsoft shared\clicktorun\officeclicktorun.exe'},87387
d43dfbe1-0718-841a-8ddb-09e67af25c64,{'subject': 'c:\users\buzzingporpoise\appdata\local\programs\microsoft vs code\unins000.exe'},88604
08a4c778-d509-8dc2-a4e2-9bf355398c00,{'subject': 'c:\users\buzzingporpoise\appdata\local\temp\_iu14d2n.tmp'},88618
216078cc-43c3-8dd4-8d30-598981b44ffe,{'subject': 'c:\users\buzzingporpoise\appdata\local\programs\microsoft vs code\unins000.exe'},91049
7ffbd436-1ab7-8f15-8c8c-e12450a94a8b,{'subject': 'c:\windows\system32\locationnotificationwindows.exe'},91090
bafa6ccb-9706-8720-b1be-44b8bd3cb196,{'subject': 'c:\windows\system32\locationnotificationwindows.exe'},92797
93196f5e-b48f-88df-97e8-7f065a0df293,{'subject': 'c:\windows\system32\locationnotificationwindows.exe'},98794
8f01bc2b-0575-8670-a410-9bdc4e6f1501,{'subject': 'c:\windows\system32\locationnotificationwindows.exe'},99042
f29c67e7-6635-8bb3-87e3-7b3230fe6ddc,{'subject': 'c:\program files\windowsapps\microsoft.windowscommunicationsapps_16005.14326.21854.0_x64__8wekyb3d8bbwe\hxcalendarappimm.exe'},99110
d0e90815-e159-8618-bb11-5762ec8073a5,{'subject': 'c:\users\buzzingporpoise.pangolin\appdata\local\temp\winget\xp9khm4bk9fz7q.1.83.1\973b41be-5827-46f6-ab6d-637c2942eb33_9490453f2d73eb32f365c631bbad3b9d4837af27ce31ad6cb3dad56c50b0a5fa.exe'},122110
3ec954f1-86d1-88a9-8f25-329425aea170,{'subject': 'c:\users\buzzingporpoise.pangolin\appdata\local\temp\winget\xp9khm4bk9fz7q.1.83.1\973b41be-5827-46f6-ab6d-637c2942eb33_9490453f2d73eb32f365c631bbad3b9d4837af27ce31ad6cb3dad56c50b0a5fa.exe'},122126
b93eaf89-4401-8b5a-9487-9308522c8c1d,{'subject': 'c:\windows\system32\ie4uinit.exe'},2570843
b9c8bd36-bcca-8f0e-b56a-e54a0f1f3b86,{'subject': 'c:\windows\system32\ie4uinit.exe'},2570963
d29befd8-e5ec-8a5e-a77c-32b3bab7b02c,{'subject': 'c:\windows\system32\ie4uinit.exe'},2576062
d4230293-9699-8a3c-84ae-9ab2d441fd57,{'subject': 'c:\program files (x86)\microsoft\edgewebview\application\124.0.2478.67\msedgewebview2.exe'},2586925
50f9801d-26b4-8921-bcc7-44c50a0236d6,{'subject': 'c:\program files (x86)\microsoft\edgewebview\application\124.0.2478.67\msedgewebview2.exe'},2586938
be4d1dab-2a8f-878e-8598-31220b5c3182,{'subject': 'c:\program files (x86)\microsoft\edgewebview\application\124.0.2478.67\msedgewebview2.exe'},2586970
975b6d62-419f-8486-b02d-5c90af934bbc,{'subject': 'c:\program files (x86)\microsoft\edgewebview\application\124.0.2478.67\msedgewebview2.exe'},2587002
d7696020-1578-8cd0-bae2-904ab2e60a1a,{'subject': 'c:\program files (x86)\microsoft\edgewebview\application\124.0.2478.67\msedgewebview2.exe'},2587127
d58b2cf4-5757-8c64-81ca-71677deec8da,{'subject': 'c:\program files (x86)\microsoft\edgewebview\application\124.0.2478.67\msedgewebview2.exe'},2587239
36d79d91-057b-8aae-8c8c-d0846fdd9a1a,{'subject': 'c:\program files (x86)\microsoft\edgewebview\application\124.0.2478.67\msedgewebview2.exe'},2587304
e2829365-faa9-8702-a1c3-1794f7a24598,{'subject': 'c:\program files (x86)\microsoft\edgewebview\application\124.0.2478.67\msedgewebview2.exe'},2587492
38263f02-6b3b-811f-9699-42a80f99ee84,{'subject': 'c:\program files (x86)\microsoft\edgewebview\application\124.0.2478.67\msedgewebview2.exe'},2592433
b12ea59d-fcaf-8cdc-9703-e8d52852555b,{'subject': 'c:\users\obviouswombat.pangolin\appdata\roaming\zoom\bin\cpthost.exe'},2595970
3bce6a6a-db29-869b-afb1-ab0f4c668d98,{'subject': 'c:\program files\windowsapps\microsoft.outlookforwindows_1.2024.424.300_x64__8wekyb3d8bbwe\olkpushnotificationbackgroundtask.exe'},2596777
81a6a514-c4a4-807d-9df1-eb52a9a2d665,{'subject': 'c:\program files\windowsapps\microsoft.outlookforwindows_1.2024.424.300_x64__8wekyb3d8bbwe\olkpushnotificationbackgroundtask.exe'},2596785
9bc4cc72-730b-81d4-afe4-8ffb74dc9b15,{'subject': 'c:\program files\windowsapps\microsoft.outlookforwindows_1.2024.424.300_x64__8wekyb3d8bbwe\olk.exe'},2602195
41a817b7-affb-89ec-a0ea-84dd5725cb12,{'subject': 'c:\program files\windowsapps\microsoft.outlookforwindows_1.2024.424.300_x64__8wekyb3d8bbwe\olk.exe'},2602201
d4e59a7d-dcba-8de5-abad-c1af39401018,{'subject': 'c:\program files (x86)\microsoft\edgewebview\application\124.0.2478.67\msedgewebview2.exe'},2602241
08cee4ef-5a13-8bd5-8fc3-6732a24a081d,{'subject': 'c:\program files (x86)\microsoft\edgewebview\application\124.0.2478.67\msedgewebview2.exe'},2602242
61f9b44a-8d73-8381-8d7d-42ba5af2546c,{'subject': 'c:\program files (x86)\microsoft\edgewebview\application\124.0.2478.67\msedgewebview2.exe'},2602246
fc3e0d9e-37a3-8adc-9cf0-9d0f2c508116,{'subject': 'c:\program files (x86)\microsoft\edgewebview\application\124.0.2478.67\msedgewebview2.exe'},2602255
8c45428b-9d35-8a0f-85bc-d4794300d83d,{'subject': 'c:\program files (x86)\microsoft\edgewebview\application\124.0.2478.67\msedgewebview2.exe'},2602262
320ba2ab-f34d-8cd1-8a11-c35ab5277495,{'subject': 'c:\program files (x86)\microsoft\edgewebview\application\124.0.2478.67\msedgewebview2.exe'},2602278
37f8042c-c60b-8ae0-82b0-946c2dacba00,{'subject': 'c:\program files (x86)\microsoft\edgewebview\application\124.0.2478.67\msedgewebview2.exe'},2602414
d89bc128-ca56-8ccc-8bfc-fe40fd4745c6,{'subject': 'c:\program files (x86)\microsoft\edgewebview\application\124.0.2478.67\msedgewebview2.exe'},2602589
d011550e-55d2-8f2b-b836-72be2b3cb270,{'subject': 'c:\program files (x86)\microsoft\edgewebview\application\124.0.2478.67\msedgewebview2.exe'},2603529
6b4441c9-8967-8229-89d5-5d9b872ee526,{'subject': 'c:\program files (x86)\microsoft\edgewebview\application\124.0.2478.67\msedgewebview2.exe'},2603950
adcdc6c0-71df-8d50-877a-51540cdb6d36,{'subject': 'c:\program files\windowsapps\microsoft.outlookforwindows_1.2024.424.300_x64__8wekyb3d8bbwe\xpdagent.exe'},2605481
1eb5b0e6-f36a-87d1-8cb4-7de8a8a94027,{'subject': 'c:\program files (x86)\microsoft\edgewebview\application\124.0.2478.67\msedgewebview2.exe'},2605487
04cf0b09-d7da-830f-9aaf-2b264cd0ba35,{'subject': 'c:\program files\windowsapps\microsoft.outlookforwindows_1.2024.424.300_x64__8wekyb3d8bbwe\xpdagent.exe'},2605504
c823a9c3-dd1f-8aac-a5e1-d7c2e6a99813,{'subject': 'c:\program files\windowsapps\microsoft.outlookforwindows_1.2024.424.300_x64__8wekyb3d8bbwe\xpdagent.exe'},2605518
0130f541-5f6f-8cdd-8af9-4254368aa575,{'subject': 'c:\program files\windowsapps\microsoft.outlookforwindows_1.2024.424.300_x64__8wekyb3d8bbwe\xpdagent.exe'},2605527
7bf502b3-1165-8cde-ac85-8af3de0e41eb,{'subject': 'c:\program files (x86)\microsoft\edgewebview\application\124.0.2478.67\msedgewebview2.exe'},2607069
230f27ba-831e-87e3-840e-1ccecc8a626f,{'subject': 'c:\program files (x86)\microsoft\edgewebview\application\124.0.2478.67\msedgewebview2.exe'},2607092
fa6e2c2c-eecd-8265-8964-62dbf5afee6d,{'subject': 'c:\users\efficientgoldfinch\appdata\local\temp\0c83711d-c979-4c34-9d12-4d591f423f0c\dismhost.exe'},2613588
5e80d68d-7de2-8b91-b797-8f1f384b4857,{'subject': 'c:\program files\windowsapps\microsoft.people_10.2202.100.0_x64__8wekyb3d8bbwe\peopleapp.exe'},2616271
56fbe8da-b9dd-88e4-b8d6-8c310cea9e36,{'subject': 'c:\users\obviouswombat.pangolin\appdata\local\temp\23d51cfc-f03a-4123-a60d-eba5bdbe2e54\dismhost.exe'},2618264
a279fdc1-7c20-8ecd-ac67-522654188551,{'subject': 'c:\users\obviouswombat.pangolin\appdata\local\temp\46bce4b0-607a-42e9-883b-f06e1049a458\dismhost.exe'},2630385
d794a897-38ab-8e11-b770-6e7401113555,{'subject': 'c:\users\obviouswombat.pangolin\appdata\local\temp\e03a7ed7-ca91-412b-ac0b-ad26a47fbdac\dismhost.exe'},2630595
ada86fae-87e4-8aa1-b5cf-977f14232880,{'subject': 'c:\program files\windowsapps\microsoft.outlookforwindows_1.2024.424.300_x64__8wekyb3d8bbwe\xpdagent.exe'},2633826
02452b03-9298-8d0d-9579-a3cc41fe3f17,{'subject': 'c:\program files\windowsapps\microsoft.outlookforwindows_1.2024.424.300_x64__8wekyb3d8bbwe\xpdagent.exe'},2633839
4051d04f-ed4f-8e01-ba65-0f20e3c6b546,{'subject': 'c:\windows\systemapps\microsoft.windows.apprep.chxapp_cw5n1h2txyewy\chxsmartscreen.exe'},2634248
240e621c-5d81-8b11-9e1b-205ec5001b28,{'subject': 'c:\windows\system32\wscript.exe'},2634260
2279052d-2804-8409-90b8-079f48bd8227,{'subject': 'c:\windows\systemapps\microsoft.windows.apprep.chxapp_cw5n1h2txyewy\chxsmartscreen.exe'},2634282
e9b6a6fb-9093-846b-aa43-571dcd728444,{'subject': 'c:\windows\system32\wscript.exe'},2634295
fb8c3460-0a02-87cb-9e82-3823120da743,{'subject': 'c:\windows\system32\wscript.exe'},2634298
641d6fba-1213-880f-bc80-a27e5cedbdac,{'subject': 'c:\windows\temp\e4cda9f3-7810-4907-b1bb-8989be95c70f\dismhost.exe'},2635312
